rec-id,gender,given-name,surname,postcode,city,telephone-number,credit-card-number,income-normal,age-uniform,income,age,sex,blood-pressure
rec-2444-org,female,jacqueline,clarke,2604,brisbane,07 7395 6088,1400 4974 0297 1975,25039.16,93,14220.2,57,f,73.721
rec-2445-org,female,jordan,couzens,2602,sydney,07 4906 6244,9027 2751 4592 8253,63556.21,115,70799.8,28,na,76.753
rec-2446-org,female,courtney,ryan,2617,sydney,07 3268 9642,3958 2095 2088 6146,49001.32,36,110880.3,19,f,77.621
rec-2447-dup-0,female,bryanna,mattews,2613,melborne,,9573 6375 8050 4743,74985.90,8,7248.8,70,na,73.074
rec-2447-dup-1,female,bryanna,mattews,2614,melboirne,,957 6375 8050 4743,74985.90,8,7248.8,70,na,73.074
rec-2447-org,female,brianna,matthews,2614,melbourne,08 4336 2134,9573 6375 8050 4743,74985.90,8,7248.8,70,na,73.074
rec-2448-dup-0,,samanta,blak,2617,sydney,07 9285 2104,6850 8528 535 4565,40668.29,42,83520.4,7,m,78.060
rec-2448-dup-1,female,stamantha,blacke,2617,,,6850 852 5350 4565,40668.29,42,83520.4,78,m,78.060
rec-2448-org,female,samantha,blake,2617,sydney,07 9285 2104,6850 8528 5350 4565,40668.29,42,83520.4,78,m,78.060
rec-2449-dup-0,female,bethanv,warclle,2606,perth,,88391 2425 2088 6177,85797.82,34,2353.4,5,na,77.238
rec-2449-org,female,bethany,wardle,2606,perth,04 6060 0287,8391 2425 2088 6177,85797.82,34,2353.4,50,na,77.238
rec-2450-dup-0,female,sinna,crozsman,2611,nelbourne,,7069 334 5748 5844,76777.52,80,41423.4,92,f,77.733
rec-2450-org,female,sienna,crossman,2611,melbourne,07 0113 6054,7069 3534 5748 5844,76777.52,80,41423.4,92,f,77.733
rec-2451-org,male,emiily,charman,2604,melbourne,04 0663 3536,2999 7217 1183 1647,70291.82,14,34939.9,25,m,67.320
rec-2452-dup-0,male,meagam,web1>,2903,melbourne,,7031 0378 6419 6525,75493.29,37,73347.5,21,m,78.580
rec-2452-dup-1,,meagan,ebb,2904,melpourne,,7031 0378 6419 625,75493.29,37,73347.5,12,m,78.580
rec-2452-org,male,meagan,webb,2904,melbourne,03 4686 3036,7031 0378 6419 6525,75493.29,37,73347.5,12,m,78.580
rec-2453-org,male,giuliana,flassman,2615,sydney,04 9981 2019,8249 0126 6207 3420,36683.39,75,232453.1,60,f,74.473
rec-2454-dup-0,male,maliah,lovve,26q5,mekbourne,,0682 7079 1747 9938,43759.35,76,96716.4,62,m,78.080
rec-2454-dup-1,male,mawiah,low,2625,melbourne,08 2941 6416,0682 17079 1747 9938,43759.35,76,96716.4,62,m,78.080
rec-2454-org,male,maliah,lowe,2615,melbourne,08 2941 6416,0682 7079 1747 9938,43759.35,76,96716.4,26,m,78.080
rec-2455-org,female,kylee,white,2903,sydney,03 6372 2897,2893 1342 8088 7623,33459.76,21,18892.9,37,na,72.737
rec-2456-org,male,olivia,gilbertson,2603,sydney,04 4739 6419,5067 7375 8653 8405,69689.86,15,40384.2,62,m,74.928
rec-2457-dup-0,female,gillyan,fitzpatrik,2612,stydney,,1024 7882 6304 4289,70557.64,82,46180.7,77,f,71.651
rec-2457-dup-1,female,gilliari,fitzpatrick,261q,sydbey,02 4291 2193,1024 7882 634 4289,70557.64,82,46180.7,977,f,71.651
rec-2457-dup-2,,gillyan,fitjpatrick,2612,sydnqey,02 4291 2193,1024 7882 6304 4289,70557.64,82,46180.7,77,f,71.651
rec-2457-org,female,gillian,fitzpatrick,2611,sydney,02 4291 2193,1024 7882 6304 4289,70557.64,82,46180.7,77,f,71.651
rec-2458-org,female,kaitlin,dixon,2902,brisbane,03 0111 5555,4430 4126 6217 5293,29887.74,68,65012.7,87,m,81.761
rec-2459-dup-0,female,amrelia,ayres,2995,hobaet,,1346 8118 1118 8969,22754.85,106,29726.7,120,na,69.260
rec-2459-org,female,amelia,ayres,2905,hobart,07 9101 4500,1346 8118 1118 8969,22754.85,106,29726.7,102,na,69.260
rec-2460-dup-0,,maddi5on,hemmingst,2602,brisbane,,6962 443 0235 4315,78955.11,97,95726.0,42,f,68.892
rec-2460-dup-1,,maddoson,hemmings,26p2,,,6962 4463 0235 4315,78955.11,97,95726.0,42,f,68.892
rec-2460-dup-2,,maddi5on,hemminks,2602,brisbane,,6962 4463 0235 4315,78955.11,97,95726.0,429,f,68.892
rec-2460-org,female,maddison,hemmings,2602,brisbane,07 0141 1794,6962 4463 0235 4315,78955.11,97,95726.0,42,f,68.892
rec-2461-dup-0,female,tes,wepb,2611,kanberra,,9223 5570 5313 553,62499.74,89,180836.4,77,f,70.108
rec-2461-org,female,tess,webb,2611,canberra,02 4191 1208,9223 5570 5313 7553,62499.74,89,180836.4,77,f,70.108
rec-2462-dup-0,,alessanrdia,wepb,26q5,brisbane,,8522 2657 1982 9864,63679.45,17,118277.7,85,na,74.858
rec-2462-org,female,alessandria,webb,2615,brisbane,02 8095 4739,8522 2657 1982 9864,63679.45,17,118277.7,85,na,74.858
rec-2463-dup-0,male,luky,bijhop,2913,sydnwy,,6442 6159 11655 2486,40815.37,35,36534.2,63,f,70.077
rec-2463-dup-1,,luky,bizhop,missing,sydney,04 6823 9579,6442 6159 1655 2486,40815.37,35,36534.2,67,f,70.077
rec-2463-dup-2,male,lccy,bizhop,2923,sydney,04 6823 9579,6442 6159 1655 246,40815.37,35,36534.2,36,f,70.077
rec-2463-org,male,lucy,bishop,2913,sydney,04 6823 9579,6442 6159 1655 2486,40815.37,35,36534.2,63,f,70.077
rec-2464-org,male,jessica,shepherdson,2905,melbourne,08 4371 3001,0962 9867 2189 5431,43278.32,26,65717.5,96,na,69.781
rec-2465-dup-0,,kel5ey,harjanta,26q4,melbourne,,8040 56479 5577 8790,60466.03,103,119248.1,97,na,75.065
rec-2465-dup-1,,kelstey,harjanta,2624,mekbourne,,8040 5679 5577 8790,60466.03,103,119248.1,97,na,75.065
rec-2465-org,female,kelsey,harjanta,2614,melbourne,03 0474 3211,8040 5679 5577 8790,60466.03,103,119248.1,97,na,75.065
rec-2466-dup-0,female,jastmine,hant,2611,sydnemy,,0632 8286 7127 2836,83916.71,32,100129.9,42,f,76.563
rec-2466-org,female,jasmine,hand,2612,sydney,08 8924 1200,0632 8286 7127 2836,83916.71,32,100129.9,42,f,76.563
rec-2467-org,male,olivia,liapis,2605,melbourne,08 1423 4237,4098 0899 3547 8891,44184.84,21,64695.1,59,m,79.116
rec-2468-org,female,julia,dearing,2602,sydney,07 8061 6866,8258 2991 3447 9687,69907.55,95,74526.0,85,f,72.598
rec-2469-dup-0,,sana,marshman,260e,perth,,4832 4855 7958 93102,48641.42,36,90362.7,66,f,77.514
rec-2469-dup-1,,sthana,marxman,2604,peryh,,4832 4855 7958 9302,48641.42,36,90362.7,66,f,77.514
rec-2469-dup-2,,shana,marjhman,2604,perdh,,4832 4855 79568 9302,48641.42,36,90362.7,66,f,77.514
rec-2469-org,male,shana,marshman,2604,perth,04 5099 4694,4832 4855 7958 9302,48641.42,36,90362.7,66,f,77.514
rec-2470-dup-0,,deal,gladnan,2813,melbourne,,8673 1115 0586 8392,38375.49,88,31188.8,99,f,81.005
rec-2470-dup-1,,t3al,glatman,2912,melbourne,,8673 1115 0586 8392,38375.49,88,31188.8,99,f,81.005
rec-2470-org,male,teal,gladman,2913,melbourne,08 8737 8540,8673 1115 0586 8392,38375.49,88,31188.8,99,f,81.005
rec-2471-org,male,taylah,blacklow,2611,melbourne,02 8661 5560,0538 0759 9217 1415,25954.61,73,111854.4,37,na,80.977
rec-2472-org,male,charlotte,michelmore,2905,sydney,03 7732 9826,0827 9639 6930 0620,46417.08,107,82693.3,73,f,74.831
rec-2473-dup-0,,senna,boer,29o3,melboufne,02 9308 3009,0481 8744 1254 6108,40167.58,5,37129.9,43,m,73.822
rec-2473-dup-1,male,jenns,boecser,29o3,melbourne,,0481 8744 1254 61058,40167.58,5,37129.9,43,m,73.822
rec-2473-org,male,jenna,boxer,2903,melbourne,02 9308 3009,0481 8744 1254 6108,40167.58,5,37129.9,43,m,73.822
rec-2474-org,female,jessica,matthews,2617,perth,03 0596 4972,7157 6379 4841 3630,53232.71,45,91074.7,84,m,75.233
rec-2475-dup-0,female,covrtney,coulson,2616,prisbane,,8099 6542 53646 1334,20081.65,46,142226.4,99,na,69.347
rec-2475-org,female,courtney,coulson,2615,brisbane,07 3234 9807,8099 6542 3646 1334,20081.65,46,142226.4,99,na,69.347
rec-2476-dup-0,male,abbi,vlannery,2903,melbouene,,6577 1908 1335 3904,56996.63,1,74499.5,51,m,70.413
rec-2476-org,male,abbie,flannery,2904,melbourne,07 4386 5458,6577 1908 1335 3904,56996.63,1,74499.5,51,m,70.413
rec-2477-dup-0,male,tarcy,robson,missing,melpourne,,0731 2613 7692 0105,46369.39,5,50622.6,6,m,79.015
rec-2477-org,male,darcy,robson,2611,melbourne,02 1558 4160,0731 2613 7692 0105,46369.39,5,50622.6,69,m,79.015
rec-2478-dup-0,,jes5ica,greeri,2913,sydney,, 4081 0649 7551 3240,34532.24,104,76843.6,27,m,77.517
rec-2478-dup-1,,jessika,grin,2913,sydney,,4081 0649 7551 3240,34532.24,104,76843.6,2,m,77.517
rec-2478-dup-2,,jejsica,gredn,2913,,,4081 0649 7551 3240,34532.24,104,76843.6,27,m,77.517
rec-2478-org,male,jessica,green,2913,sydney,02 6838 3893,4081 0649 7551 3240,34532.24,104,76843.6,27,m,77.517
rec-2479-dup-0,male,emi8ly,koleman,2903,melburne,,2121 6940 1278 5773,45003.88,114,53807.4,14,m,74.481
rec-2479-dup-1,male,emiili,koleman,29p4,melbourne,,2121 6940 1278 5773,45003.88,114,53807.4,4,m,74.481
rec-2479-dup-2,male,emiuly,koleman,2903,melpourne,,2121 6940 1278 5773,45003.88,114,53807.4,14,m,74.481
rec-2479-org,male,emiily,coleman,2904,melbourne,02 0495 9982,2121 6940 1278 5773,45003.88,114,53807.4,14,m,74.481
rec-2480-dup-0,,caidlin,edson,missing,brisbane,,7844 9042 257 6485,26744.99,19,160334.5,72,f,73.347
rec-2480-dup-1,,caidlin,edjon,2602,brisban,02 0897 4394,7844 9042 2357 6485,26744.99,19,160334.5,62,f,73.347
rec-2480-org,female,caitlin,edson,2602,brisbane,02 0897 4394,7844 9042 2357 6485,26744.99,19,160334.5,72,f,73.347
rec-2481-org,male,alexandra,seppelt,2615,sydney,04 7641 9876,4932 7442 5239 4503,53363.14,31,140173.5,81,f,77.550
rec-2482-dup-0,female,nell,kampbell,26q4,melbourbe,,79107963 3794 0235,90876.19,47,50144.0,62,f,76.070
rec-2482-org,female,nell,campbell,2614,melbourne,03 3178 0759,7910 7963 3794 0235,90876.19,47,50144.0,62,f,76.070
rec-2483-org,male,trinity,reid,2614,melbourne,03 8309 4368,4175 3794 1401 9421,35177.26,21,88881.1,49,m,74.460
rec-2484-org,male,larissa,noble,2902,canberra,02 2042 6306,3771 6431 5571 2183,35452.25,86,28333.4,26,m,69.908
rec-2485-dup-0,,mekan,laey,2603,canperra,,3247 4399 8360 0548,32703.12,92,37625.9,99,m,79.801
rec-2485-dup-1,,egan,lahey,260w,,,3247 4399 8360 0548,32703.12,92,37625.9,99,m,79.801
rec-2485-org,male,megan,lahey,2603,canberra,03 3198 4175,3247 4399 8360 0548,32703.12,92,37625.9,99,m,79.801
rec-2486-dup-0,male,lacy,clarcke,261y,sydnei,02 3388 7723,2876 7727 31248 7881,45238.55,62,85208.5,88,f,75.346
rec-2486-org,male,lacey,clarke,2617,sydney,02 3388 7723,2876 7727 3248 7881,45238.55,62,85208.5,88,f,75.346
rec-2487-org,female,elizabeth,blewett,2600,sydney,07 9283 7952,9835 0550 5337 3946,66592.23,75,114712.9,61,f,78.732
rec-2488-dup-0,,olivya,de skiscio,2612,melbourne,04 7466 2418,4417 3185 89798 6538,66217.29,113,120342.9,19,f,75.350
rec-2488-dup-1,,olivya,de sciscio,2611,melgourne,,4417 3185 8978 6538,66217.29,113,120342.9,159,f,75.350
rec-2488-dup-2,,olivya,de scissio,2611,melbourne,,4417 3185 878 6538,66217.29,113,120342.9,19,f,75.350
rec-2488-org,female,olivia,de sciscio,2611,melbourne,04 7466 2418,4417 3185 8978 6538,66217.29,113,120342.9,19,f,75.350
rec-2489-org,male,alannah,wheatley,2607,perth,08 3000 9967,9735 6598 8811 4420,21729.65,36,74151.8,107,na,75.254
rec-2490-dup-0,female,isabelka,manost,2603,hobard,,8472 4577 1418 9200,25870.85,105,112748.0,71,na,73.490
rec-2490-org,female,isabella,manos,2602,hobart,04 0956 5141,8472 4577 1418 9200,25870.85,105,112748.0,71,na,73.490
rec-2491-org,male,amy,brazzalotto,2611,sydney,07 1971 6578,8389 1395 4932 3108,38591.10,69,94028.7,16,na,75.177
rec-2492-org,male,holly,crossman,2615,perth,08 1633 8787,0163 3804 0546 3686,73203.57,93,42306.6,49,m,73.690
rec-2493-dup-0,,annah,compton,2923,sydney,,1390 7051 19995 6823,52158.40,21,122411.2,79,na,71.142
rec-2493-dup-1,,hannab,compton,missing,,,1390 7051 1995 6823,52158.40,21,122411.2,79,na,71.142
rec-2493-org,male,hannah,compton,2913,sydney,03 9808 6685,1390 7051 1995 6823,52158.40,21,122411.2,79,na,71.142
rec-2494-dup-0,male,bngette,estbrook,2602,pert,,5752 30882 5924 0095,44941.29,66,28023.5,43,na,78.016
rec-2494-org,male,brigette,westbrook,2602,perth,07 7855 1670,5752 3082 5924 0095,44941.29,66,28023.5,43,na,78.016
rec-2495-org,female,rosie,white,2614,brisbane,03 0318 1127,6041 5841 3776 4489,98000.93,47,39146.6,73,na,78.775
rec-2496-dup-0,,kaela,frusheah,2693,sydnei,,3639 5968 2896 3262,50916.12,19,236786.3,74,f,66.432
rec-2496-org,male,kaela,frusher,2603,sydney,07 2453 8428,3639 5968 2896 3262,50916.12,19,236786.3,74,f,66.432
rec-2497-dup-0,,stwphanie,matthewj,2614,melbourne,,25037 8632 6933 3671,85736.59,69,74079.2,36,m,75.540
rec-2497-dup-1,,stefanie,matthews,2614,melboyrne,,5037 862 6933 3671,85736.59,69,74079.2,36,m,75.540
rec-2497-dup-2,,stephani,matthewj,2614,,02 8675 2711,5037 8632 6933 3671,85736.59,69,74079.2,63,m,75.540
rec-2497-org,male,stephanie,matthews,2614,melbourne,02 8675 2711,5037 8632 6933 3671,85736.59,69,74079.2,36,m,75.540
rec-2498-dup-0,male,charlotte,snel|,261r,melbouahne,02 5218 5754,4715 25949 1732 4430,36585.82,29,58700.4,69,m,73.126
rec-2498-org,male,charlotte,snell,2615,melbourne,02 5218 5754,4715 2599 1732 4430,36585.82,29,58700.4,59,m,73.126
rec-2499-dup-0,female,charli,kiniotis,missing,perth,,5874 6576 2152 1387,78656.95,26,57336.4,56,f,79.580
rec-2499-org,female,charlie,giniotis,2614,perth,02 8687 5766,5874 6576 2152 1387,78656.95,26,57336.4,65,f,79.580
rec-2500-org,female,finn,redmond,2612,sydney,07 4653 0143,8982 2338 7645 0459,80074.69,112,93640.7,26,na,77.919
rec-2501-org,female,claire,sheldon,2606,brisbane,07 2959 8179,1497 2318 5859 1987,24513.43,1,28451.8,64,f,72.617
rec-2502-dup-0,,rupy,hanikan,2615,melbourne,02 3067 1478,4706 5358 8667 5793,69129.70,119,29846.2,44,f,72.608
rec-2502-org,male,ruby,hanigan,2614,melbourne,02 3067 1478,4706 5358 8667 5793,69129.70,119,29846.2,34,f,72.608
rec-2503-org,male,caitlin,terend,2615,melbourne,03 4822 2807,7419 3519 2163 7797,89784.96,42,72239.3,88,f,72.514
rec-2504-dup-0,,sophle,ryah,2600,brifsbane,08 9770 5011,5776 8612 8061 3849,66717.18,47,11668.0,14,na,77.963
rec-2504-dup-1,female,stophie,riean,2600,brisban,,5776 8612 68061 3849,66717.18,47,11668.0,41,na,77.963
rec-2504-org,female,sophie,ryan,2600,brisbane,08 9770 5011,5776 8612 8061 3849,66717.18,47,11668.0,41,na,77.963
rec-2505-dup-0,,lili,webl>,2692,canberra,,8696 5938 3427 4667,47601.84,81,133099.0,45,f,74.507
rec-2505-org,male,lily,webb,2602,canberra,08 6518 0649,8696 5938 3427 4667,47601.84,81,133099.0,45,f,74.507
rec-2506-org,male,maggie,purser,2905,melbourne,07 0295 8999,6590 5014 8230 9706,39811.69,56,54882.9,49,na,79.747
rec-2507-org,male,isabella,waller,2913,melbourne,08 9400 0552,6786 9815 3892 9984,52922.55,98,41422.6,17,na,80.421
rec-2508-dup-0,male,tay|ah,bergsiiia,2615,sydne7,,7872 9461 8082 4921,49093.35,7,70062.4,326,f,77.784
rec-2508-dup-1,,daylah,berg5ma,2615,sydneu,,7872 9461 8082 4921,49093.35,7,70062.4,26,f,77.784
rec-2508-dup-2,male,daylah,berg5ma,2t15,sydnwy,,7872 9461 8082 4921,49093.35,7,70062.4,26,f,77.784
rec-2508-org,male,taylah,bergsma,2615,sydney,07 4671 3287,7872 9461 8082 4921,49093.35,7,70062.4,26,f,77.784
rec-2509-org,male,phoebe,dasovic,2615,melbourne,08 3385 7329,4870 9788 3742 6351,75792.56,30,24378.1,63,na,76.042
rec-2510-dup-0,male,jacinda,hite,29o2,stydney,,1026 7170 9558 2823,43107.26,116,92175.6,53,m,78.238
rec-2510-org,male,jacinta,white,2902,sydney,07 2612 3241,1026 7170 9558 2823,43107.26,116,92175.6,53,m,78.238
rec-2511-org,male,briley,lavender,2617,melbourne,03 5676 7001,9500 0269 0898 1085,79941.02,84,99349.2,62,m,80.420
rec-2512-dup-0,,carezse,rian,2904,pert,08 4541 8051,6883 4794 5875 1574,53251.41,23,204626.4,17,f,74.350
rec-2512-org,male,caresse,ryan,2905,perth,08 4541 8051,6883 4794 5875 1574,53251.41,23,204626.4,17,f,74.350
rec-2513-org,female,mikayla,roche,2617,melbourne,03 0402 0008,0309 8831 4452 3571,43174.13,50,47652.4,22,f,73.610
rec-2514-dup-0,male,teresa,loman,2612,melbourne,,6790 4691 953 5451,62410.89,11,54082.7,746,m,74.977
rec-2514-org,male,teresa,lomman,2611,melbourne,08 8906 3773,6790 4691 9953 5451,62410.89,11,54082.7,46,m,74.977
rec-2515-dup-0,,jesaica,pellofatto,2614,sydney,,0679 3761 6926 3718,78832.56,94,35692.9,3,na,79.694
rec-2515-org,female,jessica,bellofatto,2614,sydney,08 8869 8833,0679 3761 6926 3718,78832.56,94,35692.9,31,na,79.694
rec-2516-org,male,amy,white,2600,melbourne,04 0591 7795,8270 4763 7962 1293,48110.78,0,164763.7,12,f,73.067
rec-2517-dup-0,male,ckatherine,drowse,2905,,,4461 9683 7594 6607,52468.15,50,40078.5,52,f,76.642
rec-2517-dup-1,,katherine,trowze,29p5,melbourne,,4461 9683 7594 607,52468.15,50,40078.5,25,f,76.642
rec-2517-dup-2,male,katoherine,trows,missing,melbourne,07 3347 4902,4461 9683 75946607,52468.15,50,40078.5,265,f,76.642
rec-2517-org,male,katherine,trowse,2905,melbourne,07 3347 4902,4461 9683 7594 6607,52468.15,50,40078.5,25,f,76.642
rec-2518-dup-0,male,talia,runtle,260u,melbourne,,3138 0831 2770  5872,36300.60,41,61480.0,79,f,82.966
rec-2518-org,male,taliah,rundle,2607,melbourne,04 3504 3917,3138 0831 2770 5872,36300.60,41,61480.0,79,f,82.966
rec-2519-dup-0,,holly,klarke,2923,sytney,,9042 5474 0161 3603,71049.05,89,57950.6,98,f,77.326
rec-2519-dup-1,male,holy,clarke,2912,sytney,,90462 5474 0161 3603,71049.05,89,57950.6,98,f,77.326
rec-2519-dup-2,,olly,claahke,2912,sydney,,9042 5474 0161 3603,71049.05,89,57950.6,98,f,77.326
rec-2519-org,male,holly,clarke,2913,sydney,03 6246 1051,9042 5474 0161 3603,71049.05,89,57950.6,98,f,77.326
rec-2520-org,male,maddison,bouldin,2913,melbourne,08 2109 3043,6493 6988 4513 9986,59767.49,39,92558.9,65,f,73.406
rec-2521-org,male,jemma,thorpe,2913,sydney,02 6064 8821,6966 6271 5341 9789,68761.93,71,97424.7,102,f,72.892
rec-2522-dup-0,,deaha,dix0n,2904,melbourne,,9575 783 0304 0996,68622.22,108,9502.5,103,na,80.029
rec-2522-org,male,teaha,dixon,2904,melbourne,03 3204 1991,9575 7833 0304 0996,68622.22,108,9502.5,103,na,80.029
rec-2523-dup-0,male,olifia,spagnolo,290r,sydnei,,0478 5065 756 7339,55701.23,55,72423.2,28,m,72.913
rec-2523-org,male,olivia,spagnolo,2905,sydney,02 8958 5764,0478 5065 1756 7339,55701.23,55,72423.2,28,m,72.913
rec-2524-dup-0,,alexanrra,hoffman,26p7,melbourne,,9233 4726 8034 2550,77219.53,39,58292.6,23,f,73.579
rec-2524-org,male,alexandra,hoffman,2607,melbourne,02 4022 6898,9233 4726 8034 2550,77219.53,39,58292.6,73,f,73.579
rec-2525-dup-0,,chloe,claahke,missing,sydney,,4289 6599 814 0689,38567.30,34,40288.7,109,m,79.341
rec-2525-dup-1,,chloe,clark,2613,sydney,,4289 6599 8146 0689,38567.30,34,40288.7,159,m,79.341
rec-2525-dup-2,female,chlo,clarke,2t12,jydney,,4289 6599 8146 0689,38567.30,34,40288.7,809,m,79.341
rec-2525-org,female,chloe,clarke,2612,sydney,08 7803 2699,4289 6599 8146 0689,38567.30,34,40288.7,109,m,79.341
rec-2526-org,male,angelina,weller,2902,melbourne,08 4789 4605,4380 5859 5329 4222,63965.42,73,89833.8,78,m,73.132
rec-2527-dup-0,,emiily,maahgrie,2612,perth,,5271 5331 1567 5406,32223.88,44,108779.9,07,f,73.457
rec-2527-dup-1,male,emiili,markrie,missing,pert,02 8179 6567,5271 5331 1567 85406,32223.88,44,108779.9,70,f,73.457
rec-2527-org,male,emiily,margrie,2611,perth,02 8179 6567,5271 5331 1567 5406,32223.88,44,108779.9,70,f,73.457
rec-2528-dup-0,,alosha,rian,29p5,perth,07 2715 6196,5783 6925 7947 3694,55237.42,17,32046.5,436,m,76.666
rec-2528-org,male,alisha,ryan,2905,perth,07 2715 6196,5783 6925 7947 3694,55237.42,17,32046.5,46,m,76.666
rec-2529-org,female,eliza,clarke,2914,sydney,04 2600 2706,0602 0983 9147 0350,48443.95,66,54705.9,67,na,76.091
rec-2530-org,female,kira,mason,2617,sydney,03 8747 6676,0828 8293 0147 1131,57434.62,23,53159.5,78,na,77.410
rec-2531-dup-0,,tahlya,masone,2615,brisban,,7800 1549 0033 1711,59709.49,58,72011.3,18,f,69.133
rec-2531-org,female,tahlia,mazzone,2615,brisbane,07 9989 9111,7800 1549 0033 1711,59709.49,58,72011.3,18,f,69.133
rec-2532-dup-0,,jennifer,mooty,2905,brisbane,,8027 6000 0349 106,70637.81,92,87812.4,334,m,77.614
rec-2532-dup-1,female,jenniver,moodi,290t,prisbane,,8027 6000 0349 6106,70637.81,92,87812.4,34,m,77.614
rec-2532-org,female,jennifer,moody,2905,brisbane,08 0443 5745,8027 6000 0349 6106,70637.81,92,87812.4,34,m,77.614
rec-2533-org,male,shai,vigneswaran,2617,perth,07 0106 2309,7683 4982 7729 2905,37491.82,5,220881.2,62,f,76.846
rec-2534-dup-0,,lucy,poticary,2611,brksbane,,5023 0397 92282 5851,50971.71,1,56355.0,78,na,82.594
rec-2534-org,female,lucy,potticary,2611,brisbane,07 4720 2445,5023 0397 9282 5851,50971.71,1,56355.0,78,na,82.594
rec-2535-org,female,teal,vincent,2914,melbourne,07 0710 3675,2591 3704 8075 1254,60635.81,49,22135.8,68,f,71.542
rec-2536-org,male,chelsea,lowe,2611,sydney,02 5482 9326,3290 7317 7074 0259,63443.47,79,87279.7,45,f,71.459
rec-2537-org,male,amelie,worsley,2611,sydney,02 4821 0085,0763 4550 4255 4628,71171.10,103,72697.4,60,m,78.050
rec-2538-dup-0,female,atela,blumden,290y,melbourne,,5375 0599 1087 1619,51766.61,71,56265.5,9,m,79.368
rec-2538-dup-1,,atela,plunden,2905,melbourne,07 2234 4665,5375 0599 1087 161,51766.61,71,56265.5,99,m,79.368
rec-2538-org,female,adela,blunden,2906,melbourne,07 2234 4665,5375 0599 1087 1619,51766.61,71,56265.5,99,m,79.368
rec-2539-org,male,naomi,lionis,2606,perth,02 1894 2245,2857 6274 0371 7512,42825.08,94,71404.3,90,f,69.782
rec-2540-org,male,kailey,moscarda,2905,sydney,08 0540 9181,2535 0017 7209 3645,66160.78,10,75910.5,70,m,79.764
rec-2541-org,female,katelyn,chandler,2615,sydney,08 2090 9682,7964 5712 5963 5598,76787.97,94,29386.0,105,m,77.887
rec-2542-org,male,hannah,campbell,2602,melbourne,03 3294 6278,0035 5885 5562 1180,77896.92,110,98267.3,59,f,75.132
rec-2543-dup-0,,zars,siplys,2913,sydnsy,,3579 5174 4952 0370,37772.37,14,62968.0,42,f,77.042
rec-2543-org,female,zara,ciplys,2913,sydney,04 1921 6473,3579 5174 4952 0370,37772.37,14,62968.0,42,f,77.042
rec-2544-org,female,eboni,bishop,2615,melbourne,08 3069 2793,9928 4730 6365 1074,35593.73,5,62708.9,33,f,71.723
rec-2545-dup-0,,tests,grafdon,2604,jydney,,0386 9254 1847 8150,40058.30,107,24023.4,101,m,75.925
rec-2545-org,male,tess,grafton,2604,sydney,02 5902 0990,0386 9254 1847 8150,40058.30,107,24023.4,101,m,75.925
rec-2546-org,female,eliza,cochrane,2614,sydney,02 8933 4588,0578 2716 5348 3487,43693.66,120,118966.3,85,na,68.374
rec-2547-org,male,hannah,mew,2906,melbourne,02 0965 8127,3822 3241 1973 9780,38541.00,80,50638.7,87,m,73.554
rec-2548-dup-0,female,alisia,rid,2514,brisbane,,2108 78193 3308 3391,6024.65,13,49203.3,16,na,68.160
rec-2548-org,female,alicia,reid,2614,brisbane,02 9591 1580,2108 8193 3308 3391,6024.65,13,49203.3,16,na,68.160
rec-2549-org,male,charlotte,dorn,2611,canberra,04 2522 9237,6207 9738 9497 9300,52257.70,61,91222.8,78,f,73.973
rec-2550-org,female,isabella,rawlings,2905,perth,04 2561 4354,7075 9617 9736 7586,39843.63,35,39307.1,91,na,81.670
